timestamp,level,logger,message,module,function,line,event_type,user_id,session_id,question_id
2026-05-09T07:05:21.972Z,INFO,equilibria.system,"Peer match success: requester=1907a5eb-a5a4-4782-b2af-b5779b706982, reviewer=32c7420c-0bf8-4aa7-8174-45e980dee27c, theta_diff=85.88, cohen_d=0.84",peer_matching,find_heterogeneous_peer,126,PEER_MATCH_SUCCESS,,,
2026-05-09T07:05:21.982Z,INFO,equilibria.system,"Peer session created: session_id=b8bd0bc8-f512-4219-b4fe-5bab9743c507, requester=1907a5eb-a5a4-4782-b2af-b5779b706982, reviewer=32c7420c-0bf8-4aa7-8174-45e980dee27c",peer_matching,create_peer_session,181,PEER_SESSION_CREATED,,,CH02-Q018
2026-05-09T07:05:22.043Z,INFO,equilibria.system,"Question finalized and next served: session=84401ebe-962e-484b-bdee-21e65d3ca511, prev_question=CH02-Q018, next_question=CH02-Q019, theta_change=-7.9",session,get_next_question_endpoint,1226,QUESTION_FINALIZED_NEXT,,84401ebe-962e-484b-bdee-21e65d3ca511,
2026-05-09T07:05:22.130Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:22.164Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=84401ebe-962e-484b-bdee-21e65d3ca511, soal=CH02-Q019, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,84401ebe-962e-484b-bdee-21e65d3ca511,
2026-05-09T07:05:25.481Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:25.485Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:27.039Z,INFO,equilibria.system,"Leaderboard fetched: limit=20, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T07:05:32.025Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:05:32.031Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:05:32.037Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:05:32.043Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:05:32.069Z,INFO,equilibria.system,Fetched profile stats for user: 71ff93d9-bdd1-441d-8984-d4094ae239d0,profile,get_profile_stats,35,PROFILE_STATS,71ff93d9-bdd1-441d-8984-d4094ae239d0,,
2026-05-09T07:05:32.080Z,INFO,equilibria.system,Fetched profile for user: 71ff93d9-bdd1-441d-8984-d4094ae239d0,auth,get_me,209,AUTH_GET_PROFILE,71ff93d9-bdd1-441d-8984-d4094ae239d0,,
2026-05-09T07:05:32.095Z,INFO,equilibria.system,"Leaderboard fetched: limit=5, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T07:05:32.345Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:32.352Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:32.359Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:32.365Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:32.379Z,INFO,equilibria.system,Fetched profile for user: 1907a5eb-a5a4-4782-b2af-b5779b706982,auth,get_me,209,AUTH_GET_PROFILE,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T07:05:32.390Z,INFO,equilibria.system,Fetched profile stats for user: 1907a5eb-a5a4-4782-b2af-b5779b706982,profile,get_profile_stats,35,PROFILE_STATS,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T07:05:32.394Z,INFO,equilibria.system,"Leaderboard fetched: limit=5, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T07:05:33.816Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:33.888Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:05:33.913Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=84401ebe-962e-484b-bdee-21e65d3ca511, soal=CH02-Q019, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,84401ebe-962e-484b-bdee-21e65d3ca511,
2026-05-09T07:05:42.024Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:05:42.054Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=f1e4f3c8-9db3-4ede-9ee6-874f6b010f6c, soal=CH02-Q016, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,f1e4f3c8-9db3-4ede-9ee6-874f6b010f6c,
2026-05-09T07:06:03.787Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T07:06:41.367Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMzJjNzQyMGMtMGJmOC00YWE3LTgxNzQtNDVlOTgwZGVlMjdjIiwiZXhwIjoxNzc4MzEzOTgxfQ.izSpf_p0fpmh8TIKVI8xSYW15XbTmkoQKQ9MsCgSRPk,dependencies,get_current_user,51,,,,
2026-05-09T07:06:53.161Z,INFO,equilibria.system,"Leaderboard fetched: limit=20, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T07:07:05.091Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:07:05.094Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:07:05.097Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:07:05.102Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:07:05.120Z,INFO,equilibria.system,Fetched profile for user: 71ff93d9-bdd1-441d-8984-d4094ae239d0,auth,get_me,209,AUTH_GET_PROFILE,71ff93d9-bdd1-441d-8984-d4094ae239d0,,
2026-05-09T07:07:05.125Z,INFO,equilibria.system,Fetched profile stats for user: 71ff93d9-bdd1-441d-8984-d4094ae239d0,profile,get_profile_stats,35,PROFILE_STATS,71ff93d9-bdd1-441d-8984-d4094ae239d0,,
2026-05-09T07:07:05.127Z,INFO,equilibria.system,"Leaderboard fetched: limit=5, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T07:07:08.483Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNzFmZjkzZDktYmRkMS00NDFkLTg5ODQtZDQwOTRhZTIzOWQwIiwiZXhwIjoxNzc4MzE0NzI0fQ._0-3hwJDg7rDwvk7SkH7bhIh73LqOE1Pmxs0H0ZLrM0,dependencies,get_current_user,51,,,,
2026-05-09T07:07:08.506Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=f1e4f3c8-9db3-4ede-9ee6-874f6b010f6c, soal=CH02-Q016, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,f1e4f3c8-9db3-4ede-9ee6-874f6b010f6c,
2026-05-09T07:08:28.632Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:08:31.629Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:08:31.706Z,INFO,equilibria.system,"Checking module unlocks: user=1907a5eb-a5a4-4782-b2af-b5779b706982, theta=1403.7644269400112, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,1907a5eb-a5a4-4782-b2af-b5779b706982,,
2026-05-09T07:08:31.712Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T07:08:31.713Z,INFO,equilibria.system,Module CH02 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T07:08:31.717Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T07:08:31.718Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T07:08:31.850Z,INFO,equilibria.system,"Question finalized and next served: session=84401ebe-962e-484b-bdee-21e65d3ca511, prev_question=CH02-Q019, next_question=CH02-Q020, theta_change=+15.2",session,get_next_question_endpoint,1226,QUESTION_FINALIZED_NEXT,,84401ebe-962e-484b-bdee-21e65d3ca511,
2026-05-09T07:08:31.898Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMTkwN2E1ZWItYTVhNC00NzgyLWIyYWYtYjU3NzliNzA2OTgyIiwiZXhwIjoxNzc4MzE0MDQ1fQ.dRRE8V4piAdpCcJPZKClg9xsP6yCmF_KDF1slFtAlAk,dependencies,get_current_user,51,,,,
2026-05-09T07:08:31.923Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=84401ebe-962e-484b-bdee-21e65d3ca511, soal=CH02-Q020, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,84401ebe-962e-484b-bdee-21e65d3ca511,
2026-05-09T07:09:27.470Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T07:09:31.640Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMzJjNzQyMGMtMGJmOC00YWE3LTgxNzQtNDVlOTgwZGVlMjdjIiwiZXhwIjoxNzc4MzEzOTgxfQ.izSpf_p0fpmh8TIKVI8xSYW15XbTmkoQKQ9MsCgSRPk,dependencies,get_current_user,51,,,,
2026-05-09T07:09:33.500Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMzJjNzQyMGMtMGJmOC00YWE3LTgxNzQtNDVlOTgwZGVlMjdjIiwiZXhwIjoxNzc4MzEzOTgxfQ.izSpf_p0fpmh8TIKVI8xSYW15XbTmkoQKQ9MsCgSRPk,dependencies,get_current_user,51,,,,
2026-05-09T07:09:33.550Z,INFO,equilibria.system,"Checking module unlocks: user=32c7420c-0bf8-4aa7-8174-45e980dee27c, theta=1302.0580144466603, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,32c7420c-0bf8-4aa7-8174-45e980dee27c,,
2026-05-09T07:09:33.555Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T07:09:33.555Z,INFO,equilibria.system,Module CH02 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T07:09:33.561Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T07:09:33.561Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T07:09:33.697Z,INFO,equilibria.system,"Question finalized and next served: session=8f7c949b-c4bb-42d0-8df1-39ec866d0dbb, prev_question=CH02-Q008, next_question=CH02-Q007, theta_change=-0.6",session,get_next_question_endpoint,1226,QUESTION_FINALIZED_NEXT,,8f7c949b-c4bb-42d0-8df1-39ec866d0dbb,
2026-05-09T07:09:34.540Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiMzJjNzQyMGMtMGJmOC00YWE3LTgxNzQtNDVlOTgwZGVlMjdjIiwiZXhwIjoxNzc4MzEzOTgxfQ.izSpf_p0fpmh8TIKVI8xSYW15XbTmkoQKQ9MsCgSRPk,dependencies,get_current_user,51,,,,
2026-05-09T07:09:34.564Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=8f7c949b-c4bb-42d0-8df1-39ec866d0dbb, soal=CH02-Q007, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,8f7c949b-c4bb-42d0-8df1-39ec866d0dbb,
2026-05-09T07:10:25.588Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T07:10:25.928Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T07:10:25.931Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T07:10:25.936Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T07:10:25.939Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T07:10:25.959Z,INFO,equilibria.system,Fetched profile for user: 417880d7-6da0-4fd6-9f4e-f61b2e70d5ab,auth,get_me,209,AUTH_GET_PROFILE,417880d7-6da0-4fd6-9f4e-f61b2e70d5ab,,
2026-05-09T07:10:25.962Z,INFO,equilibria.system,Fetched profile stats for user: 417880d7-6da0-4fd6-9f4e-f61b2e70d5ab,profile,get_profile_stats,35,PROFILE_STATS,417880d7-6da0-4fd6-9f4e-f61b2e70d5ab,,
2026-05-09T07:10:25.977Z,INFO,equilibria.system,"Leaderboard fetched: limit=5, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T07:10:28.205Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T07:10:28.346Z,INFO,equilibria.system,"Checking module unlocks: user=e0e04c7e-8e71-49d6-8a65-a76b82826016, theta=1365.8570263225113, modules_count=2",session,check_and_unlock_modules,63,MODULE_UNLOCK_CHECK_START,e0e04c7e-8e71-49d6-8a65-a76b82826016,,
2026-05-09T07:10:28.354Z,INFO,equilibria.system,"Module CH02: threshold=1300.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T07:10:28.354Z,INFO,equilibria.system,Module CH02 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T07:10:28.359Z,INFO,equilibria.system,"Module CH03: threshold=1500.0, existing_progress=True",session,check_and_unlock_modules,78,MODULE_UNLOCK_CHECK,,,
2026-05-09T07:10:28.361Z,INFO,equilibria.system,Module CH03 skipped: already unlocked or threshold not met,session,check_and_unlock_modules,118,MODULE_UNLOCK_SKIP_EXISTS,,,
2026-05-09T07:10:28.523Z,INFO,equilibria.system,"Question finalized and next served: session=a6d571fe-46fd-4b9e-b648-9c5ef70dda16, prev_question=CH02-Q016, next_question=CH02-Q019, theta_change=-0.4",session,get_next_question_endpoint,1226,QUESTION_FINALIZED_NEXT,,a6d571fe-46fd-4b9e-b648-9c5ef70dda16,
2026-05-09T07:10:28.779Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZTBlMDRjN2UtOGU3MS00OWQ2LThhNjUtYTc2YjgyODI2MDE2IiwiZXhwIjoxNzc4MzE0NjUwfQ.b-ym88Qw9P9y7s-rVE6-GJo2tgbVnB6p-4WxpHwTp0Y,dependencies,get_current_user,51,,,,
2026-05-09T07:10:28.831Z,INFO,equilibria.system,"Soal saat ini diperoleh: session=a6d571fe-46fd-4b9e-b648-9c5ef70dda16, soal=CH02-Q019, percobaan=0",session,get_current_question,546,SOAL_SATU_DIPEROLEH,,a6d571fe-46fd-4b9e-b648-9c5ef70dda16,
2026-05-09T07:10:39.612Z,INFO,equilibria.system,"Leaderboard fetched: limit=20, offset=0, total=14",leaderboard,get_leaderboard,124,LEADERBOARD_FETCH,None,,
2026-05-09T07:10:46.601Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiZGMxYjFkNjAtOWE1OS00NWMxLWJiMGMtMTMyMGFhZDNmOWMyIiwiZXhwIjoxNzc4MzE0MDM4fQ.3umL59_d3nanEsyQSEFa91dwNsETuz3BLtBz_PNwlq4,dependencies,get_current_user,51,,,,
2026-05-09T07:10:49.451Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T07:10:49.469Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
2026-05-09T07:10:49.472Z,INFO,equilibria.system,Get Current User Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNDE3ODgwZDctNmRhMC00ZmQ2LTlmNGUtZjYxYjJlNzBkNWFiIiwiZXhwIjoxNzc4MzE0MjIzfQ.PBhmSl-9cYbe6bKkuNwcqqjCZC27lyJ58v5iyBDULUM,dependencies,get_current_user,51,,,,
